date,reason,code,total_score,price,occupied_slots,observation_occupied,observation_occupancy_pct
2019-10-28,MAX_POSITIONS,US.GOOGL,100.0,63.882537115,10,4,40.0
2019-10-28,MAX_POSITIONS,US.QCOM,100.0,71.425148088,10,4,40.0
2019-10-28,MAX_POSITIONS,US.ON,100.0,21.21,10,4,40.0
2019-10-29,MAX_POSITIONS,US.AMGN,88.79,170.124802856,10,4,40.0
2019-11-01,MAX_POSITIONS,US.FTNT,100.0,18.026,10,5,50.0
2019-11-01,MAX_POSITIONS,US.PANW,96.46,38.927943816,10,5,50.0
2019-11-04,MAX_POSITIONS,US.AMD,100.0,36.29,10,4,40.0
2019-11-04,MAX_POSITIONS,US.MRVL,100.0,26.011272462,10,4,40.0
2019-11-04,MAX_POSITIONS,US.QCOM,83.44,73.179600852,10,4,40.0
2019-11-04,MAX_POSITIONS,US.PCAR,82.17,41.193924946,10,4,40.0
2019-11-05,MAX_POSITIONS,US.REGN,100.0,329.875417963,10,4,40.0
2019-11-05,MAX_POSITIONS,US.ADBE,100.0,289.29,10,4,40.0
2019-11-07,MAX_POSITIONS,US.QCOM,100.0,77.385127332,10,4,40.0
2019-11-07,MAX_POSITIONS,US.DXCM,100.0,48.675,10,4,40.0
2019-11-07,MAX_POSITIONS,US.KDP,100.0,25.22650455,10,4,40.0
2019-11-12,MAX_POSITIONS,US.MRVL,86.9,27.243896194,10,4,40.0
2019-11-13,MAX_POSITIONS,US.ADP,90.2,145.578953571,10,4,40.0
2019-11-15,MAX_POSITIONS,US.SPY,86.8,282.810026497,10,4,40.0
2019-11-15,MAX_POSITIONS,US.AMAT,100.0,58.293045318,10,4,40.0
2019-11-15,MAX_POSITIONS,US.CRWD,100.0,14.9375,10,4,40.0
2019-11-15,MAX_POSITIONS,US.MSFT,87.17,141.281672963,10,4,40.0
2019-11-18,MAX_POSITIONS,US.OKTA,84.24,121.15,10,4,40.0
2019-11-18,MAX_POSITIONS,US.FTNT,89.64,20.768,10,4,40.0
2019-11-19,MAX_POSITIONS,US.AMD,100.0,41.29,10,4,40.0
2019-11-19,MAX_POSITIONS,US.INTU,81.77,260.574485361,10,4,40.0
2019-11-22,MAX_POSITIONS,US.REGN,86.9,357.705556953,10,4,40.0
2019-11-25,MAX_POSITIONS,US.GILD,83.31,52.176556094,10,3,30.0
2019-11-25,MAX_POSITIONS,US.ZS,100.0,50.39,10,3,30.0
2019-11-25,MAX_POSITIONS,US.MELI,96.78,585.0,10,3,30.0
2019-11-25,MAX_POSITIONS,US.PCAR,86.14,42.557192822,10,3,30.0
2019-11-27,MAX_POSITIONS,US.CDNS,94.53,70.9,10,3,30.0
2019-12-12,MAX_POSITIONS,US.EA,89.47,101.985329492,10,3,30.0
2019-12-12,MAX_POSITIONS,US.SPY,82.2,287.653689031,10,3,30.0
2019-12-12,MAX_POSITIONS,US.FAST,100.0,15.966289414,10,3,30.0
2019-12-12,MAX_POSITIONS,US.BKR,100.0,19.904974903,10,3,30.0
2019-12-12,MAX_POSITIONS,US.TXN,100.0,105.0237417,10,3,30.0
2019-12-12,MAX_POSITIONS,US.ON,100.0,23.16,10,3,30.0
2019-12-12,MAX_POSITIONS,US.MU,100.0,49.710388991,10,3,30.0
2019-12-16,MAX_POSITIONS,US.TSLA,100.0,25.433079,10,2,20.0
2019-12-19,MAX_POSITIONS,US.NFLX,89.54,33.222,10,1,10.0
2019-12-19,MAX_POSITIONS,US.TSLA,86.1,26.93573064,10,1,10.0
2019-12-20,MAX_POSITIONS,US.AEP,81.33,74.403679395,10,1,10.0
2019-12-23,MAX_POSITIONS,US.AMD,96.68,45.46,10,1,10.0
2019-12-24,MAX_POSITIONS,US.AMD,81.95,46.54,10,1,10.0
2019-12-26,MAX_POSITIONS,US.AMZN,100.0,93.4385,10,1,10.0
2020-01-02,MAX_POSITIONS,US.ON,82.2,25.06,10,1,10.0
2020-01-02,MAX_POSITIONS,US.KLAC,88.57,16.952912663,10,1,10.0
2020-01-02,MAX_POSITIONS,US.HON,99.07,159.079354432,10,1,10.0
2020-01-02,MAX_POSITIONS,US.AMD,100.0,49.1,10,1,10.0
2020-01-02,MAX_POSITIONS,US.PDD,100.0,41.23,10,1,10.0
2020-01-02,MAX_POSITIONS,US.CPRT,100.0,23.37,10,1,10.0
2020-01-06,MAX_POSITIONS,US.TEAM,86.99,127.69,10,1,10.0
2020-01-06,MAX_POSITIONS,US.GOOGL,100.0,69.27621003,10,1,10.0
2020-01-06,MAX_POSITIONS,US.GOOG,100.0,69.101251143,10,1,10.0
2020-01-06,MAX_POSITIONS,US.PANW,87.82,40.042932659,10,1,10.0
2020-01-07,MAX_POSITIONS,US.ROST,83.26,111.627482998,10,1,10.0
2020-01-07,MAX_POSITIONS,US.MU,100.0,56.82998561,10,1,10.0
2020-01-07,MAX_POSITIONS,US.TSLA,100.0,31.27035396,10,1,10.0
2020-01-08,MAX_POSITIONS,US.WDAY,100.0,178.71,10,1,10.0
2020-01-08,MAX_POSITIONS,US.TSLA,100.0,32.80900524,10,1,10.0
2020-01-08,MAX_POSITIONS,US.SNPS,90.34,145.86,10,1,10.0
2020-01-08,MAX_POSITIONS,US.INTU,88.56,261.167874698,10,1,10.0
2020-01-09,MAX_POSITIONS,US.CTAS,82.13,65.685339093,10,1,10.0
2020-01-09,MAX_POSITIONS,US.SNPS,82.1,148.67,10,1,10.0
2020-01-09,MAX_POSITIONS,US.SBUX,95.46,78.288054405,10,1,10.0
2020-01-09,MAX_POSITIONS,US.ROST,100.0,114.763959548,10,1,10.0
2020-01-09,MAX_POSITIONS,US.ZS,100.0,54.0,10,1,10.0
2020-01-09,MAX_POSITIONS,US.TEAM,97.62,135.41,10,1,10.0
2020-01-10,MAX_POSITIONS,US.MELI,100.0,669.48,10,1,10.0
2020-01-13,MAX_POSITIONS,US.ZS,100.0,59.62,10,1,10.0
2020-01-13,MAX_POSITIONS,US.TSLA,100.0,34.99031676,10,1,10.0
2020-01-13,MAX_POSITIONS,US.MELI,100.0,691.1,10,1,10.0
2020-01-15,MAX_POSITIONS,US.AEP,88.68,75.798235679,10,1,10.0
2020-01-16,MAX_POSITIONS,US.SPY,90.67,301.637698961,10,1,10.0
2020-01-16,MAX_POSITIONS,US.VRSK,82.67,153.719603073,10,1,10.0
2020-01-16,MAX_POSITIONS,US.TMUS,94.18,77.880579288,10,1,10.0
2020-01-17,MAX_POSITIONS,US.ADP,97.81,153.209972399,10,1,10.0
2020-01-17,MAX_POSITIONS,US.PEP,80.12,115.392118616,10,1,10.0
2020-01-17,MAX_POSITIONS,US.SBUX,88.98,80.960208256,10,1,10.0
2020-01-17,MAX_POSITIONS,US.CMCSA,89.59,36.658191262,10,1,10.0
2020-01-17,MAX_POSITIONS,US.AEP,99.49,77.406077042,10,1,10.0
2020-01-17,MAX_POSITIONS,US.GOOG,100.0,73.372591775,10,1,10.0
2020-01-17,MAX_POSITIONS,US.GOOGL,100.0,73.325801263,10,1,10.0
2020-01-17,MAX_POSITIONS,US.INTU,100.0,271.236766479,10,1,10.0
2020-01-17,MAX_POSITIONS,US.QCOM,100.0,83.124659904,10,1,10.0
2020-01-17,MAX_POSITIONS,US.EA,99.65,109.593712623,10,1,10.0
2020-01-21,MAX_POSITIONS,US.COST,100.0,285.595770382,10,1,10.0
2020-01-21,MAX_POSITIONS,US.CPRT,87.6,24.65,10,1,10.0
2020-01-22,MAX_POSITIONS,US.INTU,100.0,278.59185221,10,1,10.0
2020-01-22,MAX_POSITIONS,US.TSLA,97.73,37.97028696,10,1,10.0
2020-01-22,MAX_POSITIONS,US.PEP,85.77,117.12389896,10,1,10.0
2020-01-24,MAX_POSITIONS,US.AEP,100.0,80.359255056,10,1,10.0
2020-01-30,MAX_POSITIONS,US.AEP,89.47,81.950689874,10,0,0.0
2020-01-30,MAX_POSITIONS,US.MDLZ,100.0,49.932948682,10,0,0.0
2020-01-30,MAX_POSITIONS,US.DDOG,93.84,47.04,10,0,0.0
2020-01-31,MAX_POSITIONS,US.AMZN,100.0,100.436,10,0,0.0
2020-02-04,MAX_POSITIONS,US.WDAY,100.0,194.7,10,0,0.0
2020-02-04,MAX_POSITIONS,US.VRSK,94.5,160.96709557,10,0,0.0
2020-02-04,MAX_POSITIONS,US.NFLX,92.13,36.901,10,0,0.0
2020-02-04,MAX_POSITIONS,US.TTD,83.82,30.313,10,0,0.0
2020-02-07,MAX_POSITIONS,US.TMUS,100.0,81.705755088,10,0,0.0
2020-02-10,MAX_POSITIONS,US.AMZN,88.39,106.6955,10,0,0.0
2020-02-11,MAX_POSITIONS,US.EXC,100.0,27.892873603,10,0,0.0
2020-02-11,MAX_POSITIONS,US.NVDA,80.77,6.659344636,10,0,0.0
2020-02-11,MAX_POSITIONS,US.TMUS,100.0,90.360215335,10,0,0.0
2020-02-12,MAX_POSITIONS,US.REGN,81.14,402.971684661,10,0,0.0
2020-02-13,MAX_POSITIONS,US.CDNS,100.0,79.25,10,0,0.0
2020-02-13,MAX_POSITIONS,US.AMAT,91.92,63.499556109,10,0,0.0
2020-02-13,MAX_POSITIONS,US.LRCX,80.4,31.859516712,10,0,0.0
2020-02-14,MAX_POSITIONS,US.NVDA,100.0,7.203745874,10,0,0.0
2020-02-14,MAX_POSITIONS,US.DXCM,100.0,70.9775,10,0,0.0
2020-02-18,MAX_POSITIONS,US.EXC,97.17,28.480806082,10,0,0.0
2020-02-18,MAX_POSITIONS,US.AMD,85.87,56.89,10,0,0.0
2020-02-19,MAX_POSITIONS,US.NVDA,100.0,7.822971208,10,0,0.0
2020-04-14,MAX_POSITIONS,US.SNPS,92.09,147.43,10,5,50.0
2020-04-14,MAX_POSITIONS,US.GOOGL,83.47,62.705474432,10,5,50.0
2020-04-14,MAX_POSITIONS,US.CDNS,94.95,76.325,10,5,50.0
2020-04-14,MAX_POSITIONS,US.GOOG,84.19,62.906865528,10,5,50.0
2020-04-17,MAX_POSITIONS,US.REGN,100.0,564.130604279,10,4,40.0
2020-04-20,MAX_POSITIONS,US.CRWD,81.48,17.1075,10,4,40.0
2020-04-28,MAX_POSITIONS,US.CPRT,90.2,20.1625,10,5,50.0
2020-04-29,MAX_POSITIONS,US.GOOG,89.33,66.487793362,10,5,50.0
2020-04-29,MAX_POSITIONS,US.ALGN,94.18,220.58,10,5,50.0
2020-04-29,MAX_POSITIONS,US.GOOGL,92.36,66.519157524,10,5,50.0
2020-04-29,MAX_POSITIONS,US.FANG,85.29,34.535664165,10,5,50.0
2020-05-05,MAX_POSITIONS,US.TEAM,80.99,169.58,10,5,50.0
2020-05-07,MAX_POSITIONS,US.DDOG,100.0,49.61,10,4,40.0
2020-05-07,MAX_POSITIONS,US.FTNT,100.0,27.024,10,4,40.0
2020-05-07,MAX_POSITIONS,US.PANW,100.0,35.521311236,10,4,40.0
2020-05-08,MAX_POSITIONS,US.TMUS,91.56,94.214079954,10,4,40.0
2020-05-08,MAX_POSITIONS,US.DDOG,83.28,51.73,10,4,40.0
2020-05-11,MAX_POSITIONS,US.DDOG,100.0,55.69,10,4,40.0
2020-05-11,MAX_POSITIONS,US.NVDA,84.74,8.024647597,10,4,40.0
2020-05-12,MAX_POSITIONS,US.DDOG,100.0,68.86,10,4,40.0
2020-05-12,MAX_POSITIONS,US.PDD,82.62,57.83,10,4,40.0
2020-05-15,MAX_POSITIONS,US.NVDA,92.72,8.447743671,10,4,40.0
2020-05-18,MAX_POSITIONS,US.PDD,100.0,66.46,10,4,40.0
2020-05-18,MAX_POSITIONS,US.TMUS,92.27,97.441572035,10,4,40.0
2020-05-19,MAX_POSITIONS,US.TTWO,100.0,142.24,10,4,40.0
2020-05-20,MAX_POSITIONS,US.ASML,100.0,305.116059897,10,4,40.0
2020-05-20,MAX_POSITIONS,US.TTWO,84.28,146.84,10,4,40.0
2020-05-20,MAX_POSITIONS,US.MNST,83.83,34.705,10,4,40.0
2020-05-26,MAX_POSITIONS,US.BKNG,100.0,68.422956904,10,4,40.0
2020-05-26,MAX_POSITIONS,US.PCAR,95.21,39.315455162,10,4,40.0
2020-05-26,MAX_POSITIONS,US.CTAS,81.63,59.426009482,10,4,40.0
2020-05-27,MAX_POSITIONS,US.PCAR,100.0,40.681252611,10,4,40.0
2020-05-28,MAX_POSITIONS,US.WDAY,100.0,182.56,10,4,40.0
2020-05-28,MAX_POSITIONS,US.VRSK,87.68,161.455550189,10,4,40.0
2020-05-29,MAX_POSITIONS,US.CRWD,98.7,21.9525,10,4,40.0
2020-05-29,MAX_POSITIONS,US.CSCO,99.42,40.132331176,10,4,40.0
2020-05-29,MAX_POSITIONS,US.ZS,100.0,98.09,10,4,40.0
2020-05-29,MAX_POSITIONS,US.REGN,100.0,607.790002651,10,4,40.0
2020-06-01,MAX_POSITIONS,US.CRWD,100.0,23.71,10,4,40.0
2020-06-01,MAX_POSITIONS,US.ZS,100.0,109.98,10,4,40.0
2020-06-01,MAX_POSITIONS,US.OKTA,90.8,204.78,10,4,40.0
2020-06-02,MAX_POSITIONS,US.MRVL,100.0,33.761259731,10,4,40.0
2020-06-02,MAX_POSITIONS,US.TXN,90.57,103.733886837,10,4,40.0
2020-06-02,MAX_POSITIONS,US.QCOM,88.48,73.931821328,10,4,40.0
2020-06-03,MAX_POSITIONS,US.ASML,100.0,325.039734398,10,4,40.0
2020-06-03,MAX_POSITIONS,US.KLAC,83.14,17.440737798,10,4,40.0
2020-06-03,MAX_POSITIONS,US.MRVL,93.71,35.078153711,10,4,40.0
2020-06-03,MAX_POSITIONS,US.LIN,100.0,192.988873339,10,4,40.0
2020-06-03,MAX_POSITIONS,US.CTAS,100.0,63.677274672,10,4,40.0
2020-06-03,MAX_POSITIONS,US.ADI,100.0,109.74198197,10,4,40.0
2020-06-03,MAX_POSITIONS,US.ON,100.0,18.83,10,4,40.0
2020-06-03,MAX_POSITIONS,US.PAYX,80.64,62.447051271,10,4,40.0
2020-06-03,MAX_POSITIONS,US.AVGO,100.0,26.982437685,10,4,40.0
2020-06-03,MAX_POSITIONS,US.TXN,100.0,107.573063867,10,4,40.0
2020-06-05,MAX_POSITIONS,US.HON,93.87,143.639017467,10,4,40.0
2020-06-05,MAX_POSITIONS,US.SPY,99.25,292.793481673,10,4,40.0
2020-06-05,MAX_POSITIONS,US.ON,92.57,20.16,10,4,40.0
2020-06-05,MAX_POSITIONS,US.LRCX,88.07,28.525009997,10,4,40.0
2020-06-05,MAX_POSITIONS,US.LIN,100.0,200.594569461,10,4,40.0
2020-06-05,MAX_POSITIONS,US.PAYX,100.0,66.838968502,10,4,40.0
2020-06-05,MAX_POSITIONS,US.CTAS,100.0,67.366563988,10,4,40.0
2020-06-05,MAX_POSITIONS,US.PCAR,100.0,42.247583814,10,4,40.0
2020-06-05,MAX_POSITIONS,US.ALGN,100.0,288.21,10,4,40.0
2020-06-05,MAX_POSITIONS,US.ADP,100.0,139.56738724,10,4,40.0
2020-06-05,MAX_POSITIONS,US.FANG,100.0,41.181365098,10,4,40.0
2020-06-08,MAX_POSITIONS,US.FANG,100.0,47.183858651,10,4,40.0
2020-06-08,MAX_POSITIONS,US.BKR,91.11,16.287308997,10,4,40.0
2020-06-08,MAX_POSITIONS,US.MDLZ,87.25,45.726850223,10,4,40.0
2020-06-10,MAX_POSITIONS,US.MSFT,100.0,187.095146838,10,4,40.0
2020-06-19,MAX_POSITIONS,US.AMGN,100.0,198.322699351,10,4,40.0
2020-06-19,MAX_POSITIONS,US.REGN,83.84,638.645156749,10,4,40.0
2020-06-22,MAX_POSITIONS,US.ADBE,87.23,438.64,10,4,40.0
2020-07-01,MAX_POSITIONS,US.AMGN,100.0,211.965174103,10,4,40.0
2020-07-02,MAX_POSITIONS,US.FAST,81.93,18.938482092,10,4,40.0
2020-07-06,MAX_POSITIONS,US.ASML,100.0,362.804066124,10,4,40.0
2020-07-06,MAX_POSITIONS,US.KLAC,90.55,19.084976126,10,4,40.0
2020-07-07,MAX_POSITIONS,US.COST,91.67,289.571395473,10,4,40.0
2020-07-08,MAX_POSITIONS,US.MRVL,92.04,36.658426486,10,4,40.0
2020-07-08,MAX_POSITIONS,US.OKTA,81.35,219.78,10,4,40.0
2020-07-08,MAX_POSITIONS,US.CRWD,93.7,28.6375,10,4,40.0
2020-07-09,MAX_POSITIONS,US.ZS,100.0,127.41,10,4,40.0
2020-07-09,MAX_POSITIONS,US.COST,100.0,298.09655024,10,4,40.0
2020-07-09,MAX_POSITIONS,US.NVDA,93.75,10.46054216,10,4,40.0
2020-07-09,MAX_POSITIONS,US.PANW,90.8,41.429585451,10,4,40.0
2020-07-14,MAX_POSITIONS,US.ALGN,96.2,299.62,10,4,40.0
2020-07-15,MAX_POSITIONS,US.ISRG,81.53,202.597974,10,4,40.0
2020-07-15,MAX_POSITIONS,US.ALGN,100.0,314.3,10,4,40.0
2020-07-15,MAX_POSITIONS,US.BKNG,94.56,70.476534725,10,4,40.0
2020-07-17,MAX_POSITIONS,US.MNST,84.29,37.11,10,3,30.0
2020-07-20,MAX_POSITIONS,US.VRSK,81.36,174.462806013,10,3,30.0
2020-07-20,MAX_POSITIONS,US.IDXX,90.87,361.0,10,3,30.0
2020-07-21,MAX_POSITIONS,US.PCAR,100.0,45.3423074,10,3,30.0
2020-07-22,MAX_POSITIONS,US.XEL,94.2,56.756703938,10,3,30.0
2020-07-23,MAX_POSITIONS,US.CTAS,100.0,71.24866511,10,3,30.0
2020-07-27,MAX_POSITIONS,US.KDP,100.0,26.627037937,10,3,30.0
2020-07-29,MAX_POSITIONS,US.MDLZ,82.45,48.698130786,10,3,30.0
2020-07-29,MAX_POSITIONS,US.VRSK,82.26,180.275030553,10,3,30.0
2020-07-30,MAX_POSITIONS,US.ORLY,100.0,32.034666826,10,3,30.0
2020-07-30,MAX_POSITIONS,US.QCOM,100.0,94.364752623,10,3,30.0
2020-07-30,MAX_POSITIONS,US.LRCX,91.33,35.54616086,10,3,30.0
2020-07-31,MAX_POSITIONS,US.TTWO,85.58,164.02,10,3,30.0
2020-07-31,MAX_POSITIONS,US.IDXX,100.0,397.75,10,3,30.0
2020-08-03,MAX_POSITIONS,US.CDNS,91.26,111.77,10,3,30.0
2020-08-03,MAX_POSITIONS,US.TTWO,86.52,167.685,10,3,30.0
2020-08-04,MAX_POSITIONS,US.TTWO,100.0,177.52,10,3,30.0
2020-08-04,MAX_POSITIONS,US.COST,100.0,311.814509618,10,3,30.0
2020-08-04,MAX_POSITIONS,US.CPRT,100.0,24.21,10,3,30.0
2020-08-04,MAX_POSITIONS,US.EA,88.04,141.997272922,10,3,30.0
2020-08-05,MAX_POSITIONS,US.MNST,100.0,41.55,10,3,30.0
2020-08-05,MAX_POSITIONS,US.PANW,100.0,44.016226235,10,3,30.0
2020-08-07,MAX_POSITIONS,US.XEL,100.0,60.043579451,10,3,30.0
2020-08-07,MAX_POSITIONS,US.TMUS,100.0,110.059870705,10,3,30.0
2020-08-10,MAX_POSITIONS,US.ROST,99.11,87.133767473,10,3,30.0
2020-08-10,MAX_POSITIONS,US.PCAR,88.38,48.873701923,10,3,30.0
2020-08-12,MAX_POSITIONS,US.QCOM,80.24,101.935765521,10,3,30.0
2020-08-17,MAX_POSITIONS,US.ROST,87.94,91.48527548,10,3,30.0
2020-08-17,MAX_POSITIONS,US.NVDA,100.0,12.280113106,10,3,30.0
2020-08-20,MAX_POSITIONS,US.INTU,91.54,308.107986937,10,3,30.0
2020-08-20,MAX_POSITIONS,US.ADBE,88.62,478.48,10,3,30.0
2020-08-20,MAX_POSITIONS,US.SNPS,100.0,215.16,10,3,30.0
2020-08-24,MAX_POSITIONS,US.INTU,100.0,320.680286848,10,3,30.0
2020-08-24,MAX_POSITIONS,US.SPY,93.43,315.797135586,10,3,30.0
2020-08-25,MAX_POSITIONS,US.HON,93.64,148.239564478,10,3,30.0
2020-08-26,MAX_POSITIONS,US.ADBE,100.0,528.49,10,3,30.0
2020-08-26,MAX_POSITIONS,US.WDAY,100.0,213.62,10,3,30.0
2020-08-26,MAX_POSITIONS,US.GOOGL,100.0,81.483960765,10,3,30.0
2020-08-26,MAX_POSITIONS,US.GOOG,100.0,81.896934725,10,3,30.0
2020-08-26,MAX_POSITIONS,US.NFLX,100.0,54.753,10,3,30.0
2020-08-26,MAX_POSITIONS,US.SPY,98.14,320.079349165,10,3,30.0
2020-08-26,MAX_POSITIONS,US.MSFT,91.58,210.709763043,10,3,30.0
2020-08-27,MAX_POSITIONS,US.MSFT,91.71,215.883418993,10,3,30.0
2020-08-28,MAX_POSITIONS,US.WDAY,100.0,243.88,10,3,30.0
2020-08-31,MAX_POSITIONS,US.CRWD,95.83,31.4325,10,3,30.0
2020-09-01,MAX_POSITIONS,US.AVGO,100.0,31.664821189,10,3,30.0
2020-09-01,MAX_POSITIONS,US.CRWD,100.0,35.9225,10,3,30.0
2020-09-01,MAX_POSITIONS,US.ZS,100.0,159.36,10,3,30.0
2020-09-02,MAX_POSITIONS,US.NXPI,98.3,119.382096674,10,3,30.0
2020-09-02,MAX_POSITIONS,US.LIN,93.25,236.790974863,10,3,30.0
2020-09-02,MAX_POSITIONS,US.CTAS,90.68,80.50598317,10,3,30.0
2020-09-02,MAX_POSITIONS,US.NVDA,85.76,14.284619528,10,3,30.0
2020-09-02,MAX_POSITIONS,US.ALGN,87.43,324.43,10,3,30.0
2020-09-02,MAX_POSITIONS,US.MRVL,86.61,40.238355402,10,3,30.0
2020-09-02,MAX_POSITIONS,US.IDXX,89.53,406.31,10,3,30.0
2020-09-02,MAX_POSITIONS,US.SPY,100.0,329.408128424,10,3,30.0
2020-09-02,MAX_POSITIONS,US.MNST,99.95,43.265,10,3,30.0
2020-09-02,MAX_POSITIONS,US.PEP,100.0,118.754951519,10,3,30.0
2020-09-02,MAX_POSITIONS,US.AVGO,100.0,33.027269828,10,3,30.0
2020-09-02,MAX_POSITIONS,US.CDNS,100.0,117.09,10,3,30.0
2020-09-02,MAX_POSITIONS,US.ASML,100.0,375.369674969,10,3,30.0
2020-09-02,MAX_POSITIONS,US.HON,100.0,155.604149812,10,3,30.0
2020-09-02,MAX_POSITIONS,US.GOOGL,100.0,85.114765486,10,3,30.0
2020-09-02,MAX_POSITIONS,US.GOOG,100.0,85.658767564,10,3,30.0
2020-09-02,MAX_POSITIONS,US.COST,100.0,329.314443984,10,3,30.0
2020-09-02,MAX_POSITIONS,US.TXN,100.0,125.708809999,10,3,30.0
2020-10-08,MAX_TOTAL_EXPOSURE,US.ON,100.0,26.04,9,3,33.3
2020-10-08,MAX_TOTAL_EXPOSURE,US.EXC,100.0,22.867099153,9,3,33.3
2020-10-09,MAX_TOTAL_EXPOSURE,US.ADI,82.22,111.860474768,9,3,33.3
2020-10-09,MAX_TOTAL_EXPOSURE,US.TXN,82.82,128.493067711,9,3,33.3
2020-10-09,MAX_TOTAL_EXPOSURE,US.CDNS,83.83,111.93,9,3,33.3
2020-10-09,MAX_TOTAL_EXPOSURE,US.FTNT,89.99,25.236,9,3,33.3
2020-10-09,MAX_TOTAL_EXPOSURE,US.NXPI,100.0,128.289866235,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.ISRG,80.51,251.8874811,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.VRSK,82.7,185.450255653,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.KDP,85.26,25.769435329,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.SPY,91.33,325.854353634,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.ASML,91.59,375.900072887,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.TXN,95.94,131.890372994,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.INTU,92.11,338.421393527,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.TMUS,96.94,114.822214576,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.COST,100.0,345.483759325,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.IDXX,100.0,419.39,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.AMZN,100.0,172.1465,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.CDNS,100.0,115.56,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.AAPL,100.0,120.664723179,9,3,33.3
2020-10-12,MAX_TOTAL_EXPOSURE,US.MSFT,96.83,210.947960831,9,3,33.3
2020-10-16,MAX_TOTAL_EXPOSURE,US.TEAM,97.48,207.45,9,3,33.3
2020-11-04,MAX_POSITIONS,US.CDNS,84.73,120.99,10,5,50.0
2020-11-04,MAX_POSITIONS,US.IDXX,100.0,469.36,10,5,50.0
2020-11-04,MAX_POSITIONS,US.GOOGL,100.0,86.525258283,10,5,50.0
2020-11-04,MAX_POSITIONS,US.GOOG,100.0,86.692156426,10,5,50.0
2020-11-05,MAX_POSITIONS,US.AMAT,100.0,66.623099376,10,5,50.0
2020-11-05,MAX_POSITIONS,US.ADI,100.0,118.272974214,10,5,50.0
2020-11-05,MAX_POSITIONS,US.LRCX,100.0,37.67961406,10,5,50.0
2020-11-05,MAX_POSITIONS,US.QCOM,100.0,128.69736912,10,5,50.0
2020-11-05,MAX_POSITIONS,US.LIN,100.0,227.26401215,10,5,50.0
2020-11-05,MAX_POSITIONS,US.MELI,97.13,1437.8,10,5,50.0
2020-11-05,MAX_POSITIONS,US.SNPS,87.91,240.56,10,5,50.0
2020-11-05,MAX_POSITIONS,US.CDNS,82.78,124.07,10,5,50.0
2020-11-06,MAX_POSITIONS,US.ADI,84.3,121.084678356,10,5,50.0
2020-11-09,MAX_POSITIONS,US.CTAS,85.91,86.361159604,10,5,50.0
2020-11-09,MAX_POSITIONS,US.BKNG,100.0,82.967207374,10,5,50.0
2020-11-09,MAX_POSITIONS,US.ROST,100.0,101.554024527,10,5,50.0
2020-11-13,MAX_POSITIONS,US.CSCO,95.82,35.341120929,10,5,50.0
2020-11-16,MAX_POSITIONS,US.MU,100.0,60.331266686,10,5,50.0
2020-11-16,MAX_POSITIONS,US.PANW,100.0,46.416202221,10,5,50.0
2020-11-16,MAX_POSITIONS,US.CSCO,95.2,36.31428223,10,5,50.0
2020-11-16,MAX_POSITIONS,US.FANG,83.98,28.916090795,10,5,50.0
2020-11-17,MAX_POSITIONS,US.PANW,100.0,48.951176856,10,5,50.0
2020-11-18,MAX_POSITIONS,US.TSLA,100.0,162.2117112,10,5,50.0
2020-11-23,MAX_POSITIONS,US.MU,87.64,62.593933009,10,5,50.0
2020-11-23,MAX_POSITIONS,US.FANG,100.0,35.805089882,10,5,50.0
2020-11-24,MAX_POSITIONS,US.TSLA,100.0,185.1248154,10,5,50.0
2020-11-24,MAX_POSITIONS,US.CMCSA,100.0,41.104898469,10,5,50.0
2020-11-24,MAX_POSITIONS,US.FANG,95.87,37.937782356,10,5,50.0
2020-11-25,MAX_POSITIONS,US.SNOW,100.0,303.02,10,5,50.0
2020-11-27,MAX_POSITIONS,US.SNOW,100.0,328.79,10,5,50.0
2020-11-27,MAX_POSITIONS,US.ASML,92.65,414.595715851,10,5,50.0
2020-11-27,MAX_POSITIONS,US.TEAM,83.76,224.0,10,5,50.0
2020-12-01,MAX_POSITIONS,US.ASML,89.81,425.656923331,10,5,50.0
2020-12-01,MAX_POSITIONS,US.MU,94.88,65.422265912,10,5,50.0
2020-12-02,MAX_POSITIONS,US.LRCX,81.75,45.174813364,10,5,50.0
2020-12-03,MAX_POSITIONS,US.CRWD,84.28,40.2975,10,5,50.0
2020-12-03,MAX_POSITIONS,US.ZS,100.0,185.61,10,5,50.0
2020-12-04,MAX_POSITIONS,US.MU,100.0,71.527563834,10,5,50.0
2020-12-04,MAX_POSITIONS,US.QCOM,100.0,140.106087588,10,5,50.0
