date,code,side,qty,price,pnl,reason,strategy,entry_date,fee
2018-03-28,US.NXPI,SELL,46,14340.87589424,-53429.56,STOP_LOSS,atr_breakout,2018-02-20,1372.13
2018-03-28,US.NFLX,SELL,23,4000.78,-5012.18,STOP_LOSS,atr_breakout,2018-03-02,188.96
2018-03-28,US.FANG,SELL,7,13457.721088420001,-6582.09,STOP_LOSS,atr_breakout,2018-03-26,194.9
2018-03-28,US.DXCM,BUY,73,2564.8,,SIGNAL,atr_breakout,,
2018-04-02,US.KEP,BUY,86,2084.49673474,,SIGNAL,atr_breakout,,
2018-04-04,US.MU,SELL,81,6748.977726456,-29318.62,STOP_LOSS,atr_breakout,2018-03-05,1122.11
2018-04-04,US.DXCM,SELL,73,2436.56,-9539.39,STOP_LOSS,atr_breakout,2018-03-28,365.1
2018-04-05,US.ROST,BUY,66,10296.64125896,,SIGNAL,atr_breakout,,
2018-04-06,US.ROST,SELL,66,9996.084707420001,-20496.47,STRAT_EXIT,atr_breakout,2018-04-05,1339.32
2018-04-10,US.VRSK,BUY,14,14171.57008862,,SIGNAL,atr_breakout,,
2018-04-12,US.BKR,BUY,52,3679.9199688999997,,SIGNAL,atr_breakout,,
2018-04-13,US.PANW,SELL,44,4372.15625168,25782.03,STRAT_EXIT,atr_breakout,2018-02-16,358.78
2018-04-13,US.VRSK,SELL,14,14031.81101476,-2153.07,STRAT_EXIT,atr_breakout,2018-04-10,394.85
2018-04-13,US.ASX,BUY,280,724.5183566599999,,SIGNAL,atr_breakout,,
2018-04-16,US.COST,BUY,35,24403.71122406,,SIGNAL,atr_breakout,,
2018-04-16,US.PCAR,BUY,32,4717.82237948,,SIGNAL,atr_breakout,,
2018-04-17,US.NFLX,BUY,140,4704.84,,SIGNAL,atr_breakout,,
2018-04-20,US.PCAR,SELL,32,4693.9030388599995,-915.62,STRAT_EXIT,atr_breakout,2018-04-16,301.18
2018-04-20,US.HON,BUY,7,17686.8831251,,SIGNAL,atr_breakout,,
2018-04-23,US.COST,SELL,35,24249.447862920002,-6247.95,STRAT_EXIT,atr_breakout,2018-04-16,1702.86
2018-04-23,US.NFLX,SELL,140,4461.66,-34669.83,STOP_LOSS,atr_breakout,2018-04-17,1283.31
2018-04-23,US.WF,BUY,166,4971.3608399,,SIGNAL,atr_breakout,,
2018-04-23,US.PEP,BUY,17,11108.857653179999,,SIGNAL,boll_mr,,
2018-04-24,US.HON,SELL,7,17269.36855028,-3043.49,STRAT_EXIT,atr_breakout,2018-04-20,244.69
2018-04-24,US.CDNS,BUY,115,5612.6,,SIGNAL,atr_breakout,,
2018-05-01,US.ASX,SELL,280,524.7890662,-56071.14,STOP_LOSS,atr_breakout,2018-04-13,349.81
2018-05-01,US.TTWO,BUY,8,14602.0,,SIGNAL,atr_breakout,,
2018-05-02,US.PEP,SELL,17,10529.48166914,-10028.39,STOP_LOSS,boll_mr,2018-04-23,367.85
2018-05-02,US.ADP,BUY,29,14281.684777780001,,SIGNAL,atr_breakout,,
2018-05-03,US.TTWO,SELL,8,13871.9,-5951.78,STOP_LOSS,atr_breakout,2018-05-01,227.79
2018-05-03,US.DXCM,BUY,170,2933.35,,SIGNAL,atr_breakout,,
2018-05-07,US.WF,SELL,166,4896.68860156,-13208.44,STRAT_EXIT,atr_breakout,2018-04-23,1638.1
2018-05-07,US.NVDA,BUY,654,860.2224912400001,,SIGNAL,atr_breakout,,
2018-05-14,US.WDAY,SELL,41,18754.4,54622.07,STRAT_EXIT,atr_breakout,2018-02-15,1482.47
2018-05-14,US.UMC,BUY,2589,233.3119327,,SIGNAL,atr_breakout,,
2018-05-22,US.UMC,SELL,2589,231.27958028,-5860.54,STRAT_EXIT,atr_breakout,2018-05-14,1202.83
2018-05-22,US.MU,BUY,74,8059.96854432,,SIGNAL,atr_breakout,,
2018-05-29,US.KEP,SELL,86,2099.2518596,1088.41,ATR_TRAIL,atr_breakout,2018-04-02,359.8
2018-05-29,US.ALGN,BUY,2,45665.200000000004,,SIGNAL,atr_breakout,,
2018-06-11,US.NVDA,SELL,654,902.0823118999999,26786.36,STRAT_EXIT,atr_breakout,2018-05-07,1152.55
2018-06-11,US.MDLZ,BUY,101,4569.9540578999995,,SIGNAL,atr_breakout,,
2018-06-18,US.MDLZ,SELL,101,4564.146702360001,-1047.52,STRAT_EXIT,atr_breakout,2018-06-11,922.54
2018-06-18,US.GOOG,BUY,75,8142.430181340001,,SIGNAL,atr_breakout,,
2018-06-25,US.MU,SELL,74,7258.47751678,-59847.46,STOP_LOSS,atr_breakout,2018-05-22,1133.57
2018-06-25,US.GOOG,SELL,75,7735.308672273,-31114.26,STOP_LOSS,atr_breakout,2018-06-18,1190.83
2018-06-25,US.AEP,BUY,76,7063.34086472,,SIGNAL,atr_breakout,,
2018-06-25,US.PEP,BUY,11,11911.519798500001,,SIGNAL,atr_breakout,,
2018-06-28,US.OKTA,SELL,64,6664.421745110042,143229.27,ATR_TRAIL,atr_breakout,2018-02-13,709.39
2018-06-28,US.SNPS,BUY,5,11898.599999999999,,SIGNAL,boll_mr,,
2018-07-16,US.CPRT,SELL,113,2045.05,47070.71,STRAT_EXIT,atr_breakout,2018-02-16,414.88
2018-07-16,US.MELI,BUY,14,48055.0,,SIGNAL,atr_breakout,,
2018-07-19,US.ADP,SELL,29,16118.48399644,52799.74,STRAT_EXIT,atr_breakout,2018-05-02,881.6
2018-07-19,US.ORLY,BUY,237,2792.81334724,,SIGNAL,atr_breakout,,
2018-07-20,US.BKR,SELL,52,3580.995340467881,-5330.29,ATR_TRAIL,atr_breakout,2018-04-12,377.57
2018-07-20,US.HON,BUY,31,18102.78968764,,SIGNAL,atr_breakout,,
2018-07-24,US.FTNT,SELL,212,1869.0,119570.33,STRAT_EXIT,atr_breakout,2018-02-06,672.49
2018-07-24,US.GOOGL,BUY,61,8729.64201928,,SIGNAL,atr_breakout,,
2018-07-30,US.GOOGL,SELL,61,8534.60149374,-12418.08,STRAT_EXIT,atr_breakout,2018-07-24,1053.12
