date,code,side,qty,price,pnl,reason,strategy,entry_date,fee,regime_at_entry,replacement_to,replacement_score_delta,replacement_type,replacement_stability_score,holding_days
2022-10-13,US.DXCM,SELL,17,95.21,-1.62,ATR_TRAIL,atr_breakout,2022-10-06,3.24,,,,,,7
2022-10-21,US.NFLX,SELL,168,27.238,-4.58,ATR_TRAIL,atr_breakout,2022-10-19,9.15,,,,,,2
2022-10-24,US.LMT,SELL,2,416.37296014,107.79,TAKE_PROFIT,boll_mr,2022-09-28,1.56,,,,,,26
2022-10-25,US.EMR,SELL,28,78.609125279,74.6,ACTIVE_REPLACEMENT,atr_breakout,2022-10-18,4.33,,US.CRDO,53.89,OBSERVATION_EVICT,,7
2022-10-25,US.FANG,SELL,13,131.925393917,121.63,ACTIVE_REPLACEMENT,atr_breakout,2022-10-06,3.31,,US.FN,53.46,OBSERVATION_EVICT,,19
2022-10-25,US.GE,SELL,51,44.578844008,69.36,ACTIVE_REPLACEMENT,atr_breakout,2022-10-18,4.48,,US.CIEN,52.1,OBSERVATION_EVICT,,7
2022-10-26,US.AMGN,SELL,2,233.33345136514995,60.4,TAKE_PROFIT,boll_mr,2022-09-14,0.87,,,,,,42
2022-10-31,US.TTWO,SELL,14,117.6955,-88.37,STOP_LOSS,atr_breakout,2022-10-20,3.38,,,,,,11
2022-11-02,US.NFLX,SELL,162,27.3,-272.86,STOP_LOSS,atr_breakout,2022-10-21,9.11,,,,,,12
2022-11-03,US.SMCI,SELL,620,7.679799999999999,-255.37,STOP_LOSS,atr_breakout,2022-11-02,9.77,,,,,,1
2022-11-04,US.CIEN,SELL,127,45.22,-5.74,ATR_TRAIL,atr_breakout,2022-10-25,11.49,,,,,,10
2022-11-04,US.EQIX,SELL,2,541.560912425,-1.08,ATR_TRAIL,atr_breakout,2022-11-03,2.17,,,,,,1
2022-11-17,US.UFO,SELL,209,19.204356827,-41.56,ATR_TRAIL,atr_breakout,2022-10-31,8.06,,,,,,17
2022-12-22,US.CRDO,SELL,354,12.94,-4.58,ATR_TRAIL,atr_breakout,2022-10-25,9.16,,,,,,58
2023-01-03,US.CAT,SELL,44,226.0051016,2015.7,STRAT_EXIT,atr_breakout,2022-10-21,17.86,,,,,,74
2023-01-05,US.ORLY,SELL,134,55.619333611,580.63,STRAT_EXIT,atr_breakout,2022-10-24,14.32,,,,,,73
2023-01-06,US.SYM,SELL,99,12.41,-32.91,ACTIVE_REPLACEMENT,atr_breakout,2023-01-05,2.49,,US.GLW,52.36,OBSERVATION_EVICT,,1
2023-01-18,US.PDD,SELL,47,89.55,-280.57,STOP_LOSS,atr_breakout,2023-01-05,8.69,,,,,,13
2023-01-20,US.GLW,SELL,173,32.446367599,-5.61,ATR_TRAIL,atr_breakout,2023-01-06,11.23,,,,,,14
2023-01-25,US.GOOG,SELL,61,95.884610463,-160.04,STRAT_EXIT,atr_breakout,2023-01-20,11.85,,,,,,5
2023-02-02,US.FN,SELL,54,133.33,1084.68,STRAT_EXIT,atr_breakout,2022-10-25,13.31,,,,,,100
2023-02-03,US.GDX,SELL,198,29.271739545,-120.49,ATR_TRAIL,atr_breakout,2023-01-04,11.71,,,,,,30
2023-02-03,US.GLD,SELL,8,173.46,17.81,ACTIVE_REPLACEMENT,atr_breakout,2023-01-03,2.76,,US.REGN,51.28,OBSERVATION_EVICT,,31
2023-02-06,US.CCJ,SELL,154,27.108908692,-14.89,ATR_TRAIL,atr_breakout,2023-01-25,8.36,,,,,,12
2023-02-06,US.MRVL,SELL,121,44.514539428,-451.55,STOP_LOSS,atr_breakout,2023-02-02,11.22,,,,,,4
2023-02-07,US.AI,SELL,131,24.53,-180.06,STOP_LOSS,atr_breakout,2023-02-03,6.6,,,,,,4
2023-02-08,US.REGN,SELL,7,743.518959201,-237.58,STRAT_EXIT,atr_breakout,2023-02-03,10.64,,,,,,5
2023-02-09,US.MSFT,SELL,17,256.322820983,-69.48,STRAT_EXIT,atr_breakout,2023-02-07,8.78,Correction,,,,,2
2023-02-10,US.APP,SELL,240,15.29,-200.47,STOP_LOSS,atr_breakout,2023-02-09,7.54,,,,,,1
2023-02-15,US.BKR,SELL,241,29.920217299,1523.87,STRAT_EXIT,atr_breakout,2022-10-19,12.89,,,,,,119
2023-02-21,US.FTNT,SELL,100,59.64,-5.96,ATR_TRAIL,atr_breakout,2023-02-08,11.93,,,,,,13
2023-02-21,US.ADI,SELL,32,175.507368341,-313.96,STOP_LOSS,atr_breakout,2023-02-15,11.54,,,,,,6
2023-02-22,US.DXCM,SELL,49,111.65,-311.23,STOP_LOSS,atr_breakout,2023-02-10,11.25,,,,,,12
2023-02-24,US.KDP,SELL,43,32.410176432,-13.85,STRAT_EXIT,atr_breakout,2023-02-23,2.8,,,,,,1
2023-03-02,US.SMCI,SELL,462,9.607349999999999,-238.05,STOP_LOSS,atr_breakout,2023-02-27,9.11,,,,,,3
2023-03-09,US.LIN,SELL,4,329.213755202,-7.94,ATR_TRAIL,atr_breakout,2023-02-24,2.64,,,,,,13
2023-03-10,US.QQQ,SELL,16,282.375009801,-240.01,MA200_BREAK,core_etf,2023-02-06,9.27,,,,,,32
2023-03-13,US.BKNG,SELL,13,95.526424008,-71.99,STOP_LOSS,atr_breakout,2023-03-02,2.55,,,,,,11
2023-04-05,US.SCCO,SELL,132,62.207026664,2397.21,STRAT_EXIT,atr_breakout,2022-11-04,14.02,,,,,,152
2023-04-05,US.COPX,SELL,183,35.693874522,1132.03,STRAT_EXIT,atr_breakout,2022-11-04,11.93,,,,,,152
2023-04-06,US.RTX,SELL,6,91.608868963,11.82,STRAT_EXIT,boll_mr,2023-03-10,1.09,,,,,,27
2023-04-13,US.XEL,SELL,99,63.621752215,-13.39,STRAT_EXIT,atr_breakout,2023-04-05,12.6,,,,,,8
2023-04-24,US.SCCO,SELL,94,66.633021823,-85.06,STRAT_EXIT,atr_breakout,2023-04-13,12.61,,,,,,11
2023-04-25,US.PANW,SELL,75,91.285,-201.1,ATR_TRAIL,atr_breakout,2023-02-22,13.89,,,,,,62
2023-04-26,US.AMGN,SELL,30,215.746786016,-401.38,STOP_LOSS,atr_breakout,2023-04-05,13.34,,,,,,21
2023-04-26,US.TTWO,SELL,49,121.4005,-319.03,STOP_LOSS,atr_breakout,2023-04-24,12.21,,,,,,2
2023-05-03,US.SBUX,SELL,15,95.96820391,-105.43,STOP_LOSS,atr_breakout,2023-04-26,2.98,,,,,,7
2023-05-08,US.AVGO,SELL,100,60.355777549,1.85,STRAT_EXIT,atr_breakout,2023-03-03,12.06,,,,,,66
2023-05-10,US.ABNB,SELL,47,113.19,-590.94,STOP_LOSS,atr_breakout,2023-05-08,11.23,,,,,,2
2023-05-22,US.PEP,SELL,37,166.927933531,-107.77,ATR_TRAIL,atr_breakout,2023-04-25,12.45,,,,,,27
2023-05-23,US.RKLB,SELL,1160,4.52,-504.04,STOP_LOSS,atr_breakout,2023-05-22,10.99,,,,,,1
2023-05-24,US.PLTR,SELL,106,12.008,-68.26,STOP_LOSS,atr_breakout,2023-05-23,2.61,,,,,,1
2023-05-25,US.SNPS,SELL,1,419.865,54.35,TAKE_PROFIT,boll_mr,2023-04-26,0.78,,,,,,29
2023-05-25,US.FN,SELL,13,98.34,-1.28,ATR_TRAIL,atr_breakout,2023-05-23,2.56,,,,,,2
2023-05-26,US.GE,SELL,119,80.553319911,3032.53,STRAT_EXIT,atr_breakout,2023-01-04,16.13,,,,,,142
2023-06-12,US.AVGO,SELL,82,77.978175512,-6.39,ATR_TRAIL,atr_breakout,2023-05-26,12.79,,,,,,17
2023-06-22,US.GLD,SELL,34,177.71,-11.14,ATR_TRAIL,atr_breakout,2023-03-13,12.09,,,,,,101
2023-06-22,US.BE,SELL,273,16.0075,-234.37,STOP_LOSS,atr_breakout,2023-06-12,8.97,,,,,,10
2023-06-26,US.ASTS,SELL,681,6.4885,-236.98,STOP_LOSS,atr_breakout,2023-06-22,9.07,,,,,,4
2023-07-06,US.AMAT,SELL,46,135.8474728879,-335.14,STOP_LOSS,atr_breakout,2023-06-27,12.83,,,,,,9
2023-07-06,US.VRT,SELL,62,23.555122494,-1.46,ATR_TRAIL,atr_breakout,2023-06-23,2.92,,,,,,13
2023-07-13,US.KDP,SELL,47,28.883943964,-31.08,STRAT_EXIT,atr_breakout,2023-07-06,2.74,,,,,,7
2023-08-01,US.HWM,SELL,126,47.688753946,-6.01,ATR_TRAIL,atr_breakout,2023-06-27,12.02,,,,,,35
2023-08-03,US.ANET,SELL,128,44.082375,-302.62,STOP_LOSS,atr_breakout,2023-08-01,11.58,,,,,,2
2023-08-04,US.TTWO,SELL,10,141.85,-1.42,ATR_TRAIL,atr_breakout,2023-06-23,2.84,,,,,,42
2023-08-08,US.DDOG,SELL,60,86.0,-5.16,ATR_TRAIL,atr_breakout,2023-05-10,10.32,,,,,,90
2023-08-16,US.STX,SELL,96,59.875249491,-372.0,STOP_LOSS,atr_breakout,2023-08-03,11.86,,,,,,13
2023-08-18,US.PANW,SELL,42,102.155,-4.29,ATR_TRAIL,atr_breakout,2023-05-24,8.58,,,,,,86
2023-08-23,US.ROST,SELL,39,115.182745672,-4.49,ATR_TRAIL,atr_breakout,2023-08-18,8.98,,,,,,5
2023-08-25,US.FN,SELL,37,154.8405,-307.26,STOP_LOSS,atr_breakout,2023-08-23,11.76,,,,,,2
2023-08-29,US.INTU,SELL,8,509.173012083,-4.07,ATR_TRAIL,atr_breakout,2023-08-25,8.15,,,,,,4
2023-08-30,US.CPRT,SELL,137,45.07,1652.21,STRAT_EXIT,atr_breakout,2023-01-25,10.69,,,,,,217
2023-09-11,US.ISRG,SELL,28,302.35,2545.41,STRAT_EXIT,atr_breakout,2022-10-19,14.38,,,,,,327
2023-09-11,US.BKR,SELL,195,34.620411314,694.52,STRAT_EXIT,atr_breakout,2023-07-07,12.8,,,,,,66
2023-09-14,US.DDOG,SELL,65,96.78599999999999,-337.4,STOP_LOSS,atr_breakout,2023-09-11,12.91,,,,,,3
2023-09-15,US.META,SELL,24,297.695775623,1461.95,STRAT_EXIT,atr_breakout,2023-04-27,12.82,,,,,,141
2023-09-18,US.INTU,SELL,11,524.82930969,-21.74,ATR_TRAIL,atr_breakout,2023-08-29,11.56,,,,,,20
2023-09-19,US.APP,SELL,35,39.73,-151.19,STOP_LOSS,atr_breakout,2023-09-18,2.93,,,,,,1
2023-09-21,US.CSCO,SELL,91,49.46455979,-121.8,ATR_TRAIL,atr_breakout,2023-08-17,9.12,,,,,,35
2023-09-21,US.VRSK,SELL,19,236.308614938,-12.04,ATR_TRAIL,atr_breakout,2023-08-30,8.99,,,,,,22
2023-09-21,US.TSLA,SELL,21,255.7,-380.85,STOP_LOSS,atr_breakout,2023-09-11,11.11,Sideways,,,,,10
2023-09-21,US.CCJ,SELL,37,38.0588400911,-75.52,STOP_LOSS,atr_breakout,2023-09-15,2.89,,,,,,6
2023-09-22,US.VRTX,SELL,14,349.53,-127.11,STRAT_EXIT,atr_breakout,2023-09-19,9.91,,,,,,3
2023-09-26,US.CTAS,SELL,51,116.911612952,-560.16,STOP_LOSS,atr_breakout,2023-09-14,12.48,,,,,,12
2023-09-27,US.PAYX,SELL,6,100.8104107575,-32.44,STOP_LOSS,boll_mr,2023-09-18,1.24,,,,,,9
2023-09-27,US.XEL,SELL,119,51.90180197675,-331.25,STOP_LOSS,atr_breakout,2023-09-20,12.68,,,,,,7
2023-09-27,US.URA,SELL,321,23.29542974715,-401.05,STOP_LOSS,atr_breakout,2023-09-25,15.35,,,,,,2
2023-10-03,US.MNST,SELL,13,50.501999999999995,-35.21,STOP_LOSS,boll_mr,2023-09-28,1.35,,,,,,5
2023-10-03,US.GDX,SELL,27,24.809054319,-35.92,STOP_LOSS,boll_mr,2023-09-28,1.37,,,,,,5
2023-10-06,US.KDP,SELL,25,27.583462971,-36.98,STOP_LOSS,boll_mr,2023-09-28,1.42,,,,,,8
2023-10-10,US.FAST,SELL,56,26.128655735,-8.54,ACTIVE_REPLACEMENT,atr_breakout,2023-10-06,2.93,,US.SMCI,54.32,OBSERVATION_EVICT,,4
2023-10-10,US.PCAR,SELL,19,77.945069991,-13.6,ACTIVE_REPLACEMENT,atr_breakout,2023-10-06,2.97,,US.EA,52.88,OBSERVATION_EVICT,,4
2023-10-12,US.PDD,SELL,68,105.64,-7.18,ATR_TRAIL,atr_breakout,2023-10-06,14.37,,,,,,6
2023-10-12,US.SMCI,SELL,157,29.320999999,-273.07,STOP_LOSS,atr_breakout,2023-10-10,9.48,,,,,,2
2023-10-13,US.META,SELL,4,311.950596486,-4.18,ATR_TRAIL,atr_breakout,2023-10-06,2.5,,,,,,7
2023-10-18,US.FN,SELL,51,167.67,-20.28,ATR_TRAIL,atr_breakout,2023-09-28,17.11,,,,,,20
2023-10-18,US.VRTX,SELL,4,367.55,26.25,STRAT_EXIT,atr_breakout,2023-10-06,2.91,,,,,,12
2023-10-19,US.EA,SELL,49,126.393668749,-6.19,ATR_TRAIL,atr_breakout,2023-10-10,12.39,,,,,,9
2023-10-19,US.AVGO,SELL,77,84.164305618,-288.53,STRAT_EXIT,atr_breakout,2023-10-12,13.24,,,,,,7
2023-10-19,US.GLD,SELL,8,180.87,-1.45,ATR_TRAIL,atr_breakout,2023-10-18,2.89,,,,,,1
2023-10-20,US.CRWD,SELL,127,44.1725,-5.61,ATR_TRAIL,atr_breakout,2023-10-06,11.22,,,,,,14
2023-10-27,US.FANG,SELL,41,142.55291106225,-313.46,STOP_LOSS,atr_breakout,2023-10-13,12.0,,,,,,14
2023-10-31,US.AMGN,SELL,26,235.084381064,-77.92,ATR_TRAIL,atr_breakout,2023-08-08,12.3,,,,,,84
2023-11-01,US.GLD,SELL,32,183.09,-5.86,ATR_TRAIL,atr_breakout,2023-10-19,11.72,,,,,,13
2023-11-01,US.ANET,SELL,31,50.0925,-1.55,ATR_TRAIL,atr_breakout,2023-10-31,3.11,,,,,,1
2023-11-02,US.LMT,SELL,3,425.462459228,8.2,ACTIVE_REPLACEMENT,atr_breakout,2023-10-31,2.54,,US.SBUX,51.9,OBSERVATION_EVICT,,2
2023-11-06,US.CCJ,SELL,158,40.568924229,-22.12,ATR_TRAIL,atr_breakout,2023-10-31,12.84,,,,,,6
2023-11-08,US.QCOM,SELL,5,114.60795404279999,74.17,TAKE_PROFIT,boll_mr,2023-10-26,1.07,,,,,,13
2023-11-30,US.SBUX,SELL,65,93.123039031,-16.02,ATR_TRAIL,atr_breakout,2023-11-02,12.12,,,,,,28
2023-12-04,US.ANET,SELL,119,52.71,-6.27,ATR_TRAIL,atr_breakout,2023-11-01,12.54,,,,,,33
2023-12-04,US.CEG,SELL,50,116.4150993632,-312.18,STOP_LOSS,atr_breakout,2023-11-06,11.95,,,,,,28
2023-12-05,US.AMZN,SELL,37,146.88,360.13,STRAT_EXIT,atr_breakout,2023-11-01,10.5,Bull,,,,,34
2023-12-11,US.RTX,SELL,98,77.962145331,373.35,STRAT_EXIT,atr_breakout,2023-10-24,14.9,,,,,,48
2023-12-12,US.LIN,SELL,1,414.10168536669994,53.6,TAKE_PROFIT,boll_mr,2023-09-22,0.77,,,,,,81
2023-12-12,US.AVGO,SELL,64,99.818247715,-6.39,ATR_TRAIL,atr_breakout,2023-12-11,12.78,,,,,,1
2024-01-02,US.SNOW,SELL,33,187.68,-6.19,ATR_TRAIL,atr_breakout,2023-11-30,12.39,,,,,,33
2024-01-03,US.AVGO,SELL,62,103.135783195,-59.5,ATR_TRAIL,atr_breakout,2023-12-12,12.84,,,,,,22
2024-01-03,US.ONDS,SELL,1376,1.7289999999999999,-127.6,STOP_LOSS,atr_breakout,2024-01-02,4.88,,,,,,1
2024-01-08,US.PPA,SELL,69,88.391686607,-6.1,ATR_TRAIL,atr_breakout,2023-12-04,12.2,,,,,,35
2024-01-17,US.IDXX,SELL,13,515.48,-21.39,ATR_TRAIL,atr_breakout,2023-12-04,13.42,,,,,,44
2024-01-24,US.DDOG,SELL,11,122.58,-39.3,ATR_TRAIL,atr_breakout,2024-01-17,2.73,,,,,,7
2024-01-31,US.TSM,SELL,59,109.375284209,-10.45,ATR_TRAIL,atr_breakout,2024-01-18,12.91,,,,,,13
2024-02-07,US.AMGN,SELL,22,274.154477853,-37.02,ATR_TRAIL,atr_breakout,2024-01-02,12.09,,,,,,36
2024-02-20,US.TSM,SELL,54,121.013836937,-6.53,ATR_TRAIL,atr_breakout,2024-02-07,13.07,,,,,,13
2024-02-26,US.PAYX,SELL,12,114.258603891,-13.82,STRAT_EXIT,atr_breakout,2024-02-20,2.75,,,,,,6
2024-03-04,US.ADP,SELL,28,231.599638597,-6.48,ATR_TRAIL,atr_breakout,2024-01-31,12.97,,,,,,33
2024-03-07,US.COHR,SELL,92,63.5455,-313.54,STOP_LOSS,atr_breakout,2024-03-04,12.0,,,,,,3
2024-03-08,US.ASML,SELL,6,975.35393781,-318.14,STOP_LOSS,atr_breakout,2024-03-07,12.02,,,,,,1
2024-04-11,US.REGN,SELL,5,910.043561353,-4.55,ATR_TRAIL,atr_breakout,2024-01-03,9.1,,,,,,99
2024-04-16,US.EXC,SELL,191,32.877077554,-19.64,ATR_TRAIL,atr_breakout,2024-02-21,12.57,,,,,,55
2024-04-17,US.DDOG,SELL,35,123.55,-258.07,STOP_LOSS,atr_breakout,2024-04-11,8.9,,,,,,6
2024-04-19,US.CHAT,SELL,17,31.001750663,-31.77,STOP_LOSS,boll_mr,2024-04-16,1.09,,,,,,3
2024-04-24,US.LIN,SELL,3,422.226513636,-1.27,ATR_TRAIL,atr_breakout,2024-02-20,2.53,,,,,,64
2024-04-24,US.KDP,SELL,46,29.47140148,-1.36,ATR_TRAIL,atr_breakout,2024-04-19,2.71,,,,,,5
2024-04-30,US.COST,SELL,7,715.155878086,914.81,STRAT_EXIT,atr_breakout,2023-12-05,9.09,,,,,,147
2024-05-13,US.IGV,SELL,7,81.47487896,4.96,STRAT_EXIT,boll_mr,2024-04-16,1.14,,,,,,27
2024-05-15,US.LMT,SELL,15,437.133409914,-6.56,ATR_TRAIL,atr_breakout,2024-04-19,13.11,,,,,,26
2024-05-30,US.AVGO,SELL,45,133.466154139,-323.41,STOP_LOSS,atr_breakout,2024-05-15,12.33,,,,,,15
2024-06-14,US.AI,SELL,185,28.57,-5.29,ATR_TRAIL,atr_breakout,2024-05-30,10.57,,,,,,15
2024-07-01,US.GLD,SELL,31,215.57,425.46,STRAT_EXIT,atr_breakout,2024-03-08,12.93,,,,,,115
2024-07-05,US.MELI,SELL,3,1658.96,1071.87,STRAT_EXIT,atr_breakout,2023-11-01,8.88,,,,,,247
2024-07-09,US.KDP,SELL,205,30.081976762,-42.11,ATR_TRAIL,atr_breakout,2024-04-24,12.37,,,,,,76
2024-07-11,US.META,SELL,11,509.281285125,-302.92,STOP_LOSS,atr_breakout,2024-07-05,11.5,,,,,,6
2024-07-17,US.TTD,SELL,46,95.24,-293.26,STOP_LOSS,atr_breakout,2024-07-09,9.05,,,,,,8
2024-07-22,US.CMCSA,SELL,176,34.141505366,-167.14,STRAT_EXIT,atr_breakout,2024-07-17,12.18,,,,,,5
2024-07-23,US.ONDS,SELL,2585,1.0735,-148.83,STOP_LOSS,atr_breakout,2024-07-22,5.7,,,,,,1
2024-07-24,US.GE,SELL,36,160.445606293,-350.99,STOP_LOSS,atr_breakout,2024-07-23,11.9,,,,,,1
2024-07-31,US.EQIX,SELL,8,757.040894668,-64.0,STRAT_EXIT,atr_breakout,2024-07-11,12.17,,,,,,20
2024-08-02,US.ADBE,SELL,12,525.31,-6.3,ATR_TRAIL,atr_breakout,2024-06-14,12.61,,,,,,49
2024-08-02,US.TSLA,SELL,30,207.67,-71.93,ATR_TRAIL,atr_breakout,2024-07-01,12.53,Bull,,,,,32
2024-09-03,US.GLW,SELL,143,39.539448873,1073.79,STRAT_EXIT,atr_breakout,2024-04-30,10.23,,,,,,126
2024-09-16,US.PEP,SELL,40,165.724444676,12.65,STRAT_EXIT,atr_breakout,2024-08-02,13.24,,,,,,45
2024-09-18,US.NFLX,SELL,135,69.047,3888.13,STRAT_EXIT,atr_breakout,2023-10-19,14.75,,,,,,335
2024-10-07,US.MNST,SELL,191,49.24,-603.41,STOP_LOSS,atr_breakout,2024-09-18,19.4,,,,,,19
2024-10-14,US.MDLZ,SELL,91,66.407839637,-6.04,ATR_TRAIL,atr_breakout,2024-08-02,12.09,,,,,,73
2024-10-15,US.FANG,SELL,26,171.964327096,-495.18,STOP_LOSS,atr_breakout,2024-10-07,9.43,,,,,,8
2024-10-15,US.ARM,SELL,36,150.67,-406.82,STOP_LOSS,atr_breakout,2024-10-14,11.25,,,,,,1
2024-10-23,US.TMUS,SELL,7,210.765630887,-1.48,ATR_TRAIL,atr_breakout,2024-10-15,2.95,,,,,,8
2024-10-23,US.AAPL,SELL,6,229.043017528,-19.78,STRAT_EXIT,atr_breakout,2024-10-15,2.77,Correction,,,,,8
2024-10-31,US.XEL,SELL,76,61.09154841,-4.64,ATR_TRAIL,atr_breakout,2024-09-16,9.29,,,,,,45
2024-10-31,US.MRVL,SELL,67,79.065878432,-5.3,ATR_TRAIL,atr_breakout,2024-10-15,10.59,,,,,,16
2024-11-19,US.TMUS,SELL,28,226.468898876,-16.13,ATR_TRAIL,atr_breakout,2024-10-24,12.69,,,,,,26
2024-11-25,US.VRT,SELL,42,131.747102487,-378.95,STOP_LOSS,atr_breakout,2024-11-19,11.44,,,,,,6
2024-12-09,US.LMT,SELL,12,488.778332246,-5.87,ATR_TRAIL,atr_breakout,2024-07-24,11.73,,,,,,138
2024-12-19,US.EQIX,SELL,7,891.615264759,-363.69,STOP_LOSS,atr_breakout,2024-11-25,12.84,,,,,,24
2024-12-20,US.AAPL,SELL,20,245.183499235,-4.9,ATR_TRAIL,atr_breakout,2024-12-09,9.81,Sideways,,,,,11
2024-12-26,US.PPA,SELL,5,116.613238512,14.22,ACTIVE_REPLACEMENT,boll_mr,2024-12-19,1.15,,US.ONDS,59.31,OBSERVATION_EVICT,,7
2024-12-26,US.ADI,SELL,2,213.268449867,19.68,ACTIVE_REPLACEMENT,boll_mr,2024-12-19,0.83,,US.RGTI,52.69,OBSERVATION_EVICT,,7
2024-12-27,US.ONDS,SELL,831,2.3844999999999996,-106.27,STOP_LOSS,atr_breakout,2024-12-26,4.07,,,,,,1
2024-12-30,US.RGTI,SELL,130,14.668,-102.27,STOP_LOSS,atr_breakout,2024-12-26,3.91,,,,,,4
2025-01-02,US.TSM,SELL,7,193.41507875489998,-72.61,STOP_LOSS,atr_breakout,2024-12-23,2.78,,,,,,10
2025-01-03,US.RGTI,SELL,79,19.0,-80.5,STOP_LOSS,atr_breakout,2025-01-02,3.08,,,,,,1
2025-01-10,US.UFO,SELL,66,22.696732916,-89.34,STOP_LOSS,atr_breakout,2025-01-03,3.08,,,,,,7
2025-01-13,US.BKNG,SELL,37,184.477534083,-6.83,ATR_TRAIL,atr_breakout,2024-10-31,13.65,,,,,,74
2025-01-13,US.CEG,SELL,15,276.884221339,-390.12,STOP_LOSS,atr_breakout,2025-01-10,8.69,,,,,,3
2025-01-27,US.GEHC,SELL,26,88.80221988829999,298.85,TAKE_PROFIT,boll_mr,2024-12-19,4.32,,,,,,39
2025-01-27,US.KLAC,SELL,100,68.269019492,-6.83,ATR_TRAIL,atr_breakout,2025-01-06,13.65,,,,,,21
2025-01-27,US.BKR,SELL,120,42.336682846,-154.4,ATR_TRAIL,atr_breakout,2025-01-13,10.31,,,,,,14
2025-01-29,US.AEP,SELL,73,92.80205565624999,-363.33,STOP_LOSS,atr_breakout,2025-01-27,13.91,,,,,,2
2025-01-31,US.TTWO,SELL,9,185.51,218.83,STRAT_EXIT,atr_breakout,2024-10-23,3.12,,,,,,100
2025-02-03,US.MNST,SELL,11,47.4905,-28.02,STOP_LOSS,boll_mr,2025-01-13,1.07,,,,,,21
2025-02-13,US.HWM,SELL,54,127.710038614,476.75,STRAT_EXIT,atr_breakout,2025-01-14,13.31,,,,,,30
2025-02-20,US.CRWD,SELL,59,107.77037499999999,-341.01,STOP_LOSS,atr_breakout,2025-02-13,13.05,,,,,,7
2025-02-26,US.STM,SELL,243,25.710126532,-498.22,STOP_LOSS,atr_breakout,2025-02-20,12.99,,,,,,6
2025-03-04,US.INTU,SELL,8,588.4106608091499,-252.46,STOP_LOSS,atr_breakout,2025-02-26,9.66,,,,,,6
2025-03-04,US.RTX,SELL,10,126.038502275,-19.08,ATR_TRAIL,atr_breakout,2025-02-27,2.54,,,,,,5
2025-03-05,US.OKTA,SELL,55,108.31,-5.96,ATR_TRAIL,atr_breakout,2025-03-04,11.91,,,,,,1
2025-03-06,US.QQQ,SELL,33,484.59229671,5888.49,MA200_BREAK,core_etf,2023-04-26,26.08,,,,,,680
2025-03-06,US.SBUX,SELL,62,102.039921429,-157.72,ATR_TRAIL,atr_breakout,2025-01-29,12.8,,,,,,36
2025-03-07,US.OKTA,SELL,51,110.4945,-302.23,STOP_LOSS,atr_breakout,2025-03-05,11.57,,,,,,2
2025-03-07,US.FAST,SELL,263,37.922109908,-9.97,ATR_TRAIL,atr_breakout,2025-03-06,19.95,,,,,,1
2025-03-11,US.FAST,SELL,256,37.678551078,-337.61,STRAT_EXIT,atr_breakout,2025-03-07,19.62,,,,,,4
2025-03-12,US.EA,SELL,73,135.410755723,-58.54,ATR_TRAIL,atr_breakout,2025-03-06,19.82,,,,,,6
2025-03-20,US.SLV,SELL,325,30.5,-87.91,STRAT_EXIT,atr_breakout,2025-03-13,19.9,,,,,,7
2025-03-21,US.LMT,SELL,21,425.223093832,-698.41,STOP_LOSS,atr_breakout,2025-03-07,18.55,,,,,,14
2025-03-27,US.AMD,SELL,87,106.65,-635.68,STOP_LOSS,atr_breakout,2025-03-24,19.18,,,,,,3
2025-03-31,US.GDX,SELL,33,45.638486057,5.37,ACTIVE_REPLACEMENT,atr_breakout,2025-03-27,3.01,,US.EXC,59.03,OBSERVATION_EVICT,,4
2025-04-01,US.SLV,SELL,50,30.63,-36.03,STRAT_EXIT,atr_breakout,2025-03-27,3.1,,,,,,5
2025-04-04,US.EA,SELL,24,134.634819862,-217.15,STOP_LOSS,atr_breakout,2025-03-21,6.68,,,,,,14
2025-04-04,US.MNST,SELL,58,57.08,-16.65,ATR_TRAIL,atr_breakout,2025-03-21,6.63,,,,,,14
2025-04-04,US.EXC,SELL,155,43.383422373,-114.97,ATR_TRAIL,atr_breakout,2025-03-31,13.56,,,,,,4
2025-04-07,US.GLD,SELL,36,273.71,-60.97,ATR_TRAIL,atr_breakout,2025-03-13,19.76,,,,,,25
2025-04-22,US.ORLY,SELL,75,92.902667131,548.08,STRAT_EXIT,atr_breakout,2025-01-27,13.38,,,,,,85
2025-04-24,US.CMCSA,SELL,26,28.1535175067,-39.26,STOP_LOSS,boll_mr,2025-04-07,1.5,,,,,,17
2025-04-29,US.CRDO,SELL,119,43.21,3824.28,ACTIVE_REPLACEMENT,atr_breakout,2023-05-23,6.45,,US.OKTA,44.69,OBSERVATION_EVICT,,707
2025-04-30,US.XAR,SELL,9,170.26357307,9.67,ACTIVE_REPLACEMENT,atr_breakout,2025-04-25,3.05,,US.STX,44.41,OBSERVATION_EVICT,,5
2025-05-06,US.PLTR,SELL,18,107.14099999999999,-103.43,STOP_LOSS,atr_breakout,2025-04-25,3.96,,,,,,11
2025-05-28,US.CDNS,SELL,20,288.61,-26.17,ATR_TRAIL,atr_breakout,2025-04-25,11.56,,,,,,33
2025-05-28,US.OKTA,SELL,49,105.225,-363.59,STOP_LOSS,atr_breakout,2025-04-29,10.67,,,,,,29
2025-05-29,US.ONDS,SELL,2890,1.0165,-157.55,STOP_LOSS,atr_breakout,2025-05-28,6.03,,,,,,1
